State_Indicators/state,State_Indicators/number_of_infants_and_toddlers,State_Indicators/number_of_preschool_age_children,State_Indicators/number_of_children_under_age_6,State_Indicators/number_of_children_under_age_6_who_are_in_poverty_opm,State_Indicators/percentage_of_children_under_age_6_who_are_in_poverty_opm,State_Indicators/percentage_of_children_under_age_6_who_are_in_poverty_spm,State_Indicators/num_infants_toddlers_homeless,State_Indicators/num_preschool_children_homeless,State_Indicators/pct_first_graders_homeless,State_Indicators/percentage_of_children_under_age_6_who_have_experienced_two_or_more_adverse_childhood_experiences,State_Indicators/number_of_children_under_age_6_with_all_available_parents_in_the_workforce,State_Indicators/percentage_of_children_under_age_6_with_all_available_parents_in_the_workforce,State_Indicators/number_of_parents_reporting_job_changes_due_to_problems_with_child_care,State_Indicators/average_annual_child_care_tuition_for_two_children_in_center_based_care_infant_and_4_year_old,State_Indicators/average_annual_child_care_tuition_for_an_infant_in_center_based_care,State_Indicators/average_annual_child_care_tuition_for_a_4_year_old_in_center_based_care,State_Indicators/average_annual_child_care_tuition_for_two_children_in_family_based_care_infant_and_4_year_old,State_Indicators/average_annual_child_care_tuition_for_an_infant_in_family_based_care,State_Indicators/average_annual_child_care_tuition_for_a_4_year_old_in_family_based_care,State_Indicators/percentage_of_qualifying_low_income_children_under_age_6_who_receive_child_care_subsidies,State_Indicators/median_hourly_wage_of_child_care_workers,State_Indicators/median_hourly_wage_of_preschool_teachers,State_Indicators/avg_hr_wage_HS_classroom_teacher,State_Indicators/avg_hr_wage_EHS_classroom_teacher,State_Indicators/avg_hr_wage_HS_assistant_teacher,State_Indicators/average_employment_number_in_child_care_services,State_Indicators/number_of_3_year_olds_enrolled_in_public_preschool,State_Indicators/percentage_of_3_year_olds_served_by_public_preschool,State_Indicators/number_of_4_year_olds_enrolled_in_public_preschool,State_Indicators/percentage_of_4_year_olds_served_by_public_preschool,State_Indicators/percentage_of_population_in_a_child_care_desert,State_Indicators/state_rank,State_Indicators/number_of_infants_and_toddlers_rank,State_Indicators/number_of_preschool_age_children_rank,State_Indicators/number_of_children_under_age_6_rank,State_Indicators/number_of_children_under_age_6_who_are_in_poverty_opm_rank,State_Indicators/percentage_of_children_under_age_6_who_are_in_poverty_opm_rank,State_Indicators/percentage_of_children_under_age_6_who_are_in_poverty_spm_rank,State_Indicators/num_infants_toddlers_homeless_rank,State_Indicators/num_preschool_children_homeless_rank,State_Indicators/pct_first_graders_homeless_rank,State_Indicators/percentage_of_children_under_age_6_who_have_experienced_two_or_more_adverse_childhood_experiences_rank,State_Indicators/number_of_children_under_age_6_with_all_available_parents_in_the_workforce_rank,State_Indicators/percentage_of_children_under_age_6_with_all_available_parents_in_the_workforce_rank,State_Indicators/number_of_parents_reporting_job_changes_due_to_problems_with_child_care_rank,State_Indicators/average_annual_child_care_tuition_for_two_children_in_center_based_care_infant_and_4_year_old_rank,State_Indicators/average_annual_child_care_tuition_for_an_infant_in_center_based_care_rank,State_Indicators/average_annual_child_care_tuition_for_a_4_year_old_in_center_based_care_rank,State_Indicators/average_annual_child_care_tuition_for_two_children_in_family_based_care_infant_and_4_year_old_rank,State_Indicators/average_annual_child_care_tuition_for_an_infant_in_family_based_care_rank,State_Indicators/average_annual_child_care_tuition_for_a_4_year_old_in_family_based_care_rank,State_Indicators/percentage_of_qualifying_low_income_children_under_age_6_who_receive_child_care_subsidies_rank,State_Indicators/median_hourly_wage_of_child_care_workers_rank,State_Indicators/median_hourly_wage_of_preschool_teachers_rank,State_Indicators/avg_hr_wage_HS_classroom_teacher_rank,State_Indicators/avg_hr_wage_EHS_classroom_teacher_rank,State_Indicators/avg_hr_wage_HS_assistant_teacher_rank,State_Indicators/average_employment_number_in_child_care_services_rank,State_Indicators/number_of_3_year_olds_enrolled_in_public_preschool_rank,State_Indicators/percentage_of_3_year_olds_served_by_public_preschool_rank,State_Indicators/number_of_4_year_olds_enrolled_in_public_preschool_rank,State_Indicators/percentage_of_4_year_olds_served_by_public_preschool_rank,State_Indicators/percentage_of_population_in_a_child_care_desert_rank,basic_statistics/SOTS category,basic_statistics/Indicator,basic_statistics/Statistic,basic_statistics/Description,basic_statistics/Notes,text_description/Web category,text_description/Indicator,text_description/Description,text_description/Notes,State_Summary/GEO.id,State_Summary/GEO.id2,State_Summary/State,State_Summary/Abbrv,State_Summary/Number of infants and toddlers,State_Summary/Number of preschool-age children,State_Summary/Number of children under age 6,State_Summary/Number of children under age 6 who are in poverty (OPM),State_Summary/Percentage of children under age 6 who are in poverty (OPM),State_Summary/Percentage of children under age 6 who are in poverty (SPM),State_Summary/Number of infants and toddlers estimated to be experiencing homelessness,State_Summary/Number of preschool-age children estimated to be experiencing homelessness,State_Summary/Percentage of first graders estimated to be experiencing homelessness,State_Summary/Percentage of children under age 6 who have experienced two or more ACEs,State_Summary/Number of children under age 6 with all available parents in the workforce,State_Summary/Percentage of children under age 6 with all available parents in the workforce,State_Summary/Number of parents reporting job changes due to problems with child care,State_Summary/Average annual child care tuition for two children in center-based care,State_Summary/Average annual child care tuition for an infant in center-based care,State_Summary/Average annual child care tuition for a 4-year-old in center-based care,State_Summary/Average annual child care tuition for two children in family-based care,State_Summary/Average annual child care tuition for an infant in family-based care,State_Summary/Average annual child care tuition for a 4-year-old in family-based care,State_Summary/Qualifying low-income children under age 6 who receive child care subsidies,State_Summary/Median hourly wage of child care teachers,State_Summary/Median hourly wage of preschool teachers,State_Summary/Average hourly wage of HS preschool classroom teacher,State_Summary/Average hourly wage of EHS classroom teacher,State_Summary/Average hourly wage of HS preschool assistant teacher,State_Summary/Average employment number in child care services,State_Summary/Number of 3-year-olds enrolled in public preschool,State_Summary/Percentage of 3-year-olds served by public preschool,State_Summary/Number of 4-year-olds enrolled in public preschool,State_Summary/Percentage of 4-year-olds served by public preschool,State_Summary/Percentage of population in a child care desert
Mississippi,109045,76211,221552,63138,29.1,n/a,2112,1476,1.9,10.8,n/a,n/a,27154,11372,5933,5439,8245,4309,3936,20,9.09,14,n/a,n/a,n/a,8143,0,0,3064,8,47.8,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,Child care access,Percentage of qualifying low-income children under age 6 who receive child care subsidies,14.5,Percentage of eligible children under age 6 who receive child care subsidies.,"Center for American Progress analysis based on data from the U.S. Department of Health and Human Services, ""Preliminary Data Table 1 - Average Monthly Adjusted Number of Families and Children Served,” February 26, 2024, available at https://www.acf.hhs.gov/occ/data/fy-2020-preliminary-data-table-1; U.S. Department of Health and Human Services, “Preliminary Data Table 9 - Average Monthly Percentages of Children in Care By Age Group,” February 26, 2024, available at https://www.acf.hhs.gov/occ/data/fy-2020-preliminary-data-table-9 (Note: Analysis relies on the Tables 1 and 9 for each respective year. Estimates for 2021, for example, rely on the data tables for FY 2021); Steven Ruggles and others, “Integrated Public Use Microdata Series, U.S. Census Data for Social, Economic, and Health Research, American Community Survey: 5-year estimates” (Minneapolis: Minnesota Population Center, 2024), available at https://usa.ipums.org/usa/.
",Child care access,Percentage of qualifying low-income children under age 6 who receive child care subsidies,Percentage of eligible children under age 6 who receive child care subsidies.,"Center for American Progress analysis based on data from the U.S. Department of Health and Human Services, ""Preliminary Data Table 1 - Average Monthly Adjusted Number of Families and Children Served,” February 26, 2024, available at https://www.acf.hhs.gov/occ/data/fy-2020-preliminary-data-table-1; U.S. Department of Health and Human Services, “Preliminary Data Table 9 - Average Monthly Percentages of Children in Care By Age Group,” February 26, 2024, available at https://www.acf.hhs.gov/occ/data/fy-2020-preliminary-data-table-9 (Note: Analysis relies on the Tables 1 and 9 for each respective year. Estimates for 2021, for example, rely on the data tables for FY 2021); Steven Ruggles and others, “Integrated Public Use Microdata Series, U.S. Census Data for Social, Economic, and Health Research, American Community Survey: 5-year estimates” (Minneapolis: Minnesota Population Center, 2024), available at https://usa.ipums.org/usa/.
",400000,28,Mississippi,MS,109045,76211,221552,63138,29.1,n/a,2112,1476,1.9,10.8,n/a,n/a,27154,11372,5933,5439,8245,4309,3936,20,9.09,14,n/a,n/a,n/a,8143,0,0,3064,8,47.8
Missouri,218730,152267,443940,82280,18.9,n/a,8919,6209,4.1,7.1,n/a,n/a,38656,17052,9990,7062,11196,5897,5299,14.3,11.08,15.74,n/a,n/a,n/a,14647,1150,2,5641,7,54.4,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,Workforce,Median hourly wage of child care teachers,12.24,Median hourly wage of child care teachers.,"U.S. Bureau of Labor Statistics, ""Occupational Employment and Wage Statistics (OEWS) Tables,"" available at https://www.bls.gov/oes/tables.htm (last accessed October 2024). Median hourly wage is reported for workers under the occupation ""Childcare Workers.""",Workforce,Median hourly wage of child care teachers,Median hourly wage of child care teachers.,"U.S. Bureau of Labor Statistics, ""Occupational Employment and Wage Statistics (OEWS) Tables,"" available at https://www.bls.gov/oes/tables.htm (last accessed October 2024). Median hourly wage is reported for workers under the occupation ""Childcare Workers.""",400000,29,Missouri,MO,218730,152267,443940,82280,18.9,n/a,8919,6209,4.1,7.1,n/a,n/a,38656,17052,9990,7062,11196,5897,5299,14.3,11.08,15.74,n/a,n/a,n/a,14647,1150,2,5641,7,54.4
Montana,34822,26458,72664,11796,16.6,n/a,984,748,2.8,15.5,n/a,n/a,8179,19734,10400,9334,16380,8580,7800,5.7,10.99,14.26,n/a,n/a,n/a,2527,0,0,0,0,60.4,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,Workforce,Median hourly wage of preschool teachers,15.35,"Median hourly wage of preschool teachers, excluding special education teachers.","U.S. Bureau of Labor Statistics, ""Occupational Employment and Wage Statistics (OEWS) Tables,"" available at https://www.bls.gov/oes/tables.htm (last accessed October 2024). Median hourly wage is reported for workers under the occupation ""Preschool Teachers, Except Special Education.""",Workforce,Median hourly wage of preschool teachers,"Median hourly wage of preschool teachers, excluding special education teachers.","U.S. Bureau of Labor Statistics, ""Occupational Employment and Wage Statistics (OEWS) Tables,"" available at https://www.bls.gov/oes/tables.htm (last accessed October 2024). Median hourly wage is reported for workers under the occupation ""Preschool Teachers, Except Special Education.""",400000,30,Montana,MT,34822,26458,72664,11796,16.6,n/a,984,748,2.8,15.5,n/a,n/a,8179,19734,10400,9334,16380,8580,7800,5.7,10.99,14.26,n/a,n/a,n/a,2527,0,0,0,0,60.4
Nebraska,77287,53410,157731,21390,13.8,n/a,873,603,1.1,7.1,n/a,n/a,8829,23400,11960,11440,20800,10660,10140,8.9,11.4,18.16,n/a,n/a,n/a,7907,4320,16,9288,34,28.4,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,Workforce,Average hourly wage of HS preschool classroom teacher,n/a,Average hourly wage of Head Start (HS) classroom teachers serving preschool-age children. Includes educators working in HS preschool and American Indian and Alaska Native Head Start (AIAN HS) preschool programs.,"Office of Head Start, ""Summary Report,"" available at https://hses.ohs.acf.hhs.gov/auth/login (last accessed October 2024). Average hourly wage of HS preschool classroom teachers is based on the subset of classroom teachers working in HS preschool and AIAN HS preschool programs.",Workforce,Average hourly wage of HS preschool classroom teacher,Average hourly wage of Head Start (HS) classroom teachers serving preschool-age children. Includes educators working in HS preschool and American Indian and Alaska Native Head Start (AIAN HS) preschool programs.,"Office of Head Start, ""Summary Report,"" available at https://hses.ohs.acf.hhs.gov/auth/login (last accessed October 2024). Average hourly wage of HS preschool classroom teachers is based on the subset of classroom teachers working in HS preschool and AIAN HS preschool programs.",400000,31,Nebraska,NE,77287,53410,157731,21390,13.8,n/a,873,603,1.1,7.1,n/a,n/a,8829,23400,11960,11440,20800,10660,10140,8.9,11.4,18.16,n/a,n/a,n/a,7907,4320,16,9288,34,28.4
Nevada,105393,78720,219997,41411,19.2,n/a,4326,3231,4.1,9,n/a,n/a,23493,20519,11244,9275,17479,9002,8477,8.9,10.88,13.6,n/a,n/a,n/a,3205,0,0,3070,8,72,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,Workforce,Average hourly wage of EHS classroom teacher,n/a,Average hourly wage of Early Head Start (EHS) classroom teachers serving infants and toddlers. Includes educators working in EHS and American Indian and Alaska Native Early Head Start (AIAN EHS) programs.,"Office of Head Start, ""Summary Report,"" available at https://hses.ohs.acf.hhs.gov/auth/login (last accessed October 2024). Average hourly wage of EHS classroom teachers is based on the subset of classroom teachers working in EHS and AIAN EHS programs.",Workforce,Average hourly wage of EHS classroom teacher,Average hourly wage of Early Head Start (EHS) classroom teachers serving infants and toddlers. Includes educators working in EHS and American Indian and Alaska Native Early Head Start (AIAN EHS) programs.,"Office of Head Start, ""Summary Report,"" available at https://hses.ohs.acf.hhs.gov/auth/login (last accessed October 2024). Average hourly wage of EHS classroom teachers is based on the subset of classroom teachers working in EHS and AIAN EHS programs.",400000,32,Nevada,NV,105393,78720,219997,41411,19.2,n/a,4326,3231,4.1,9,n/a,n/a,23493,20519,11244,9275,17479,9002,8477,8.9,10.88,13.6,n/a,n/a,n/a,3205,0,0,3070,8,72
New Hampshire,37257,26420,77361,7358,9.7,n/a,864,613,2.3,10.6,n/a,n/a,10078,24723,13609,11114,19104,9796,9308,14.9,12.22,14.75,n/a,n/a,n/a,3165,0,0,0,0,46.3,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,Workforce,Average hourly wage of HS preschool assistant teacher,n/a,Average hourly wage of Head Start (HS) assistant teachers serving preschool-age children. Includes educators working in HS preschool and American Indian and Alaska Native Head Start (AIAN HS) preschool programs.,"Office of Head Start, ""Summary Report,"" available at https://hses.ohs.acf.hhs.gov/auth/login (last accessed October 2024). Average hourly wage of HS preschool assistant teachers is based on the subset of assistant teachers working in HS preschool and AIAN HS preschool programs.",Workforce,Average hourly wage of HS preschool assistant teacher,Average hourly wage of Head Start (HS) assistant teachers serving preschool-age children. Includes educators working in HS preschool and American Indian and Alaska Native Head Start (AIAN HS) preschool programs.,"Office of Head Start, ""Summary Report,"" available at https://hses.ohs.acf.hhs.gov/auth/login (last accessed October 2024). Average hourly wage of HS preschool assistant teachers is based on the subset of assistant teachers working in HS preschool and AIAN HS preschool programs.",400000,33,New Hampshire,NH,37257,26420,77361,7358,9.7,n/a,864,613,2.3,10.6,n/a,n/a,10078,24723,13609,11114,19104,9796,9308,14.9,12.22,14.75,n/a,n/a,n/a,3165,0,0,0,0,46.3
New Jersey,302936,214995,622243,87960,14.3,n/a,3580,2541,1.2,5.7,n/a,n/a,61361,29838,16471,13367,$ -,NR,NR,15.1,13.37,18.96,n/a,n/a,n/a,23802,22259,21,33154,32,46.2,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,Workforce,Average employment number in child care services,720033,Average number of child care workers during the second quarter of the year (April–June).,"Center for American Progress analysis based on U.S. Bureau of Labor Statistics Current Employment Statistics Survey, ""All employees, thousands, child care services, seasonally adjusted,"" available at https://beta.bls.gov/dataViewer/view/timeseries/CES6562440001 (last accessed October 2024). National-level employment estimates were averaged across April, May, and June to most closely match the time period during which state-level employment numbers were measured. ",Workforce,Average employment number in child care services,Average number of child care workers during the second quarter of the year (April–June).,"Center for American Progress analysis based on U.S. Bureau of Labor Statistics, ""Quarterly Census of Employment and Wages: NAICS 624410 Child care services,"" available at https://data.bls.gov/cew/apps/data_views/data_views.htm#tab=Tables (last accessed October 2024). To produce state-level estimates, average employment numbers were averaged across the second quarter of the year (which includes April, May, and June) for private, federal government, state government, and local government. Average estimates for each job ownership/employment source were summed to produce average employment in child care services across the second quarter. While the Current Employment Statistics Survey is more widely used for child care employment estimates, it is only available at the national level. The authors chose to report Current Employment Statistics national estimates and Quarterly Census of Employment and Wages state-by-state estimates.",400000,34,New Jersey,NJ,302936,214995,622243,87960,14.3,n/a,3580,2541,1.2,5.7,n/a,n/a,61361,29838,16471,13367,n/a,n/a,n/a,15.1,13.37,18.96,n/a,n/a,n/a,23802,22259,21,33154,32,46.2
New Mexico,70678,52310,147168,42834,29.7,n/a,1952,1445,2.8,16.2,n/a,n/a,18181,18353,9587,8766,16195,8330,7865,18.1,10.26,14.95,n/a,n/a,n/a,5163,1570,6,10497,41,52.8,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,,,,,,,,,,400000,35,New Mexico,NM,70678,52310,147168,42834,29.7,n/a,1952,1445,2.8,16.2,n/a,n/a,18181,18353,9587,8766,16195,8330,7865,18.1,10.26,14.95,n/a,n/a,n/a,5163,1570,6,10497,41,52.8
New York,666193,471034,1352390,262482,19.7,n/a,38736,27388,5.8,6,n/a,n/a,161456,29432,16588,12844,20228,10504,9724,13.6,14.4,19.16,n/a,n/a,n/a,51634,10723,5,109416,48,63.7,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,,,,,,,,,,400000,36,New York,NY,666193,471034,1352390,262482,19.7,n/a,38736,27388,5.8,6,n/a,n/a,161456,29432,16588,12844,20228,10504,9724,13.6,14.4,19.16,n/a,n/a,n/a,51634,10723,5,109416,48,63.7
North Carolina,354855,250277,726199,155729,21.9,n/a,6836,4821,1.9,6.1,n/a,n/a,117228,20396,11046,9350,18933,9836,9097,12.5,11.08,13.59,n/a,n/a,n/a,23684,0,0,31059,25,44.1,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,,,,,,,,,,400000,37,North Carolina,NC,354855,250277,726199,155729,21.9,n/a,6836,4821,1.9,6.1,n/a,n/a,117228,20396,11046,9350,18933,9836,9097,12.5,11.08,13.59,n/a,n/a,n/a,23684,0,0,31059,25,44.1
North Dakota,32378,21028,63605,7580,12.1,n/a,953,619,2.9,9.5,n/a,n/a,5461,18293,9669,8624,15625,7991,7634,8.2,11.61,12.54,n/a,n/a,n/a,3047,0,0,1235,11,24.4,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,,,,,,,,,,400000,38,North Dakota,ND,32378,21028,63605,7580,12.1,n/a,953,619,2.9,9.5,n/a,n/a,5461,18293,9669,8624,15625,7991,7634,8.2,11.61,12.54,n/a,n/a,n/a,3047,0,0,1235,11,24.4
Ohio,409120,283449,826058,176750,21.8,n/a,8008,5548,2,10.1,n/a,n/a,89103,18464,10161,8303,14978,8242,6736,13.5,10.9,13.69,n/a,n/a,n/a,21573,1787,1,16083,11,38.7,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,,,,,,,,,,400000,39,Ohio,OH,409120,283449,826058,176750,21.8,n/a,8008,5548,2,10.1,n/a,n/a,89103,18464,10161,8303,14978,8242,6736,13.5,10.9,13.69,n/a,n/a,n/a,21573,1787,1,16083,11,38.7
Oklahoma,152941,106010,312362,71819,23.5,n/a,6087,4219,4,10.4,n/a,n/a,29773,16604,9084,7520,14159,7373,6786,21.1,9.68,14.07,n/a,n/a,n/a,8730,2839,5,37217,70,54.9,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,,,,,,,,,,400000,40,Oklahoma,OK,152941,106010,312362,71819,23.5,n/a,6087,4219,4,10.4,n/a,n/a,29773,16604,9084,7520,14159,7373,6786,21.1,9.68,14.07,n/a,n/a,n/a,8730,2839,5,37217,70,54.9
Oregon,133679,94521,273991,43974,16.4,n/a,5025,3553,3.8,7.6,n/a,n/a,41461,19732,10983,8749,19379,10705,8674,10.8,13.39,15.05,n/a,n/a,n/a,8703,3586,8,5774,12,59.6,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,,,,,,,,,,400000,41,Oregon,OR,133679,94521,273991,43974,16.4,n/a,5025,3553,3.8,7.6,n/a,n/a,41461,19732,10983,8749,19379,10705,8674,10.8,13.39,15.05,n/a,n/a,n/a,8703,3586,8,5774,12,59.6
Pennsylvania,410613,291064,842265,151072,18.2,n/a,8971,6359,2.2,13.9,n/a,n/a,96812,22302,12152,10150,16854,8960,7894,22.7,11.01,14.1,n/a,n/a,n/a,27527,15059,11,32046,22,57.2,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,,,,,,,,,,400000,42,Pennsylvania,PA,410613,291064,842265,151072,18.2,n/a,8971,6359,2.2,13.9,n/a,n/a,96812,22302,12152,10150,16854,8960,7894,22.7,11.01,14.1,n/a,n/a,n/a,27527,15059,11,32046,22,57.2
Rhode Island,31586,23102,66160,10663,16.4,n/a,347,253,1.1,8.9,n/a,n/a,5862,25480,13780,11700,21450,11700,9750,8.3,12.11,14.32,n/a,n/a,n/a,1569,0,0,1420,13,47.3,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,,,,,,,,,,400000,44,Rhode Island,RI,31586,23102,66160,10663,16.4,n/a,347,253,1.1,8.9,n/a,n/a,5862,25480,13780,11700,21450,11700,9750,8.3,12.11,14.32,n/a,n/a,n/a,1569,0,0,1420,13,47.3
South Carolina,175586,116042,347643,77949,22.8,n/a,3081,2036,1.8,9.4,n/a,n/a,61100,21112,11180,9932,15080,7800,7280,8.6,9.71,12.05,n/a,n/a,n/a,8259,257,0.4,28683,47,42.4,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,,,,,,,,,,400000,45,South Carolina,SC,175586,116042,347643,77949,22.8,n/a,3081,2036,1.8,9.4,n/a,n/a,61100,21112,11180,9932,15080,7800,7280,8.6,9.71,12.05,n/a,n/a,n/a,8259,257,0.4,28683,47,42.4
South Dakota,35215,24748,72932,13417,18.8,n/a,682,480,1.9,13.9,n/a,n/a,6382,14103,7426,6677,10795,5491,5304,10.1,10.39,14.99,n/a,n/a,n/a,2966,0,0,0,0,43.1,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,,,,,,,,,,400000,46,South Dakota,SD,35215,24748,72932,13417,18.8,n/a,682,480,1.9,13.9,n/a,n/a,6382,14103,7426,6677,10795,5491,5304,10.1,10.39,14.99,n/a,n/a,n/a,2966,0,0,0,0,43.1
Tennessee,238567,168376,486490,113088,23.7,n/a,5059,3570,2.1,9.6,n/a,n/a,54252,19539,10780,8759,14240,7518,6722,23.5,10.41,14.51,n/a,n/a,n/a,12641,208,0.3,18257,22,48.2,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,,,,,,,,,,400000,47,Tennessee,TN,238567,168376,486490,113088,23.7,n/a,5059,3570,2.1,9.6,n/a,n/a,54252,19539,10780,8759,14240,7518,6722,23.5,10.41,14.51,n/a,n/a,n/a,12641,208,0.3,18257,22,48.2
Texas,1164131,832281,2385333,511305,21.7,n/a,25383,18148,2.2,10,n/a,n/a,343057,19973,10826,9147,17630,9391,8239,15.7,10.36,17.81,n/a,n/a,n/a,64162,35330,9,196635,47,48,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,,,,,,,,,,400000,48,Texas,TX,1164131,832281,2385333,511305,21.7,n/a,25383,18148,2.2,10,n/a,n/a,343057,19973,10826,9147,17630,9391,8239,15.7,10.36,17.81,n/a,n/a,n/a,64162,35330,9,196635,47,48
Utah,147520,101052,298752,32624,11,n/a,2793,1913,1.9,9.9,n/a,n/a,41746,19500,11232,8268,15720,8400,7320,11.8,10.91,13.37,n/a,n/a,n/a,5865,519,1,1703,3,76.6,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,,,,,,,,,,400000,49,Utah,UT,147520,101052,298752,32624,11,n/a,2793,1913,1.9,9.9,n/a,n/a,41746,19500,11232,8268,15720,8400,7320,11.8,10.91,13.37,n/a,n/a,n/a,5865,519,1,1703,3,76.6
Vermont,16877,12149,35014,4663,13.6,n/a,249,179,1.5,10.3,n/a,n/a,5360,26750,13915,12835,18313,9428,8885,13.2,14.8,17.8,n/a,n/a,n/a,1945,3472,59,4622,76,34.5,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,,,,,,,,,,400000,50,Vermont,VT,16877,12149,35014,4663,13.6,n/a,249,179,1.5,10.3,n/a,n/a,5360,26750,13915,12835,18313,9428,8885,13.2,14.8,17.8,n/a,n/a,n/a,1945,3472,59,4622,76,34.5
Virginia,301350,206600,607099,82410,13.8,n/a,4498,3084,1.5,8.2,n/a,n/a,50817,24160,13709,10451,19862,10597,9265,7,11.3,16.52,n/a,n/a,n/a,16987,0,0,19159,19,46.8,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,,,,,,,,,,400000,51,Virginia,VA,301350,206600,607099,82410,13.8,n/a,4498,3084,1.5,8.2,n/a,n/a,50817,24160,13709,10451,19862,10597,9265,7,11.3,16.52,n/a,n/a,n/a,16987,0,0,19159,19,46.8
Washington,263680,190703,545484,70752,13.2,n/a,8623,6237,3.3,5.4,n/a,n/a,48001,30768,17364,13404,23352,12768,10584,13.5,15.26,15.6,n/a,n/a,n/a,15776,5334,6,8666,9,63.4,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,,,,,,,,,,400000,53,Washington,WA,263680,190703,545484,70752,13.2,n/a,8623,6237,3.3,5.4,n/a,n/a,48001,30768,17364,13404,23352,12768,10584,13.5,15.26,15.6,n/a,n/a,n/a,15776,5334,6,8666,9,63.4
West Virginia,56107,39578,114265,28686,25.9,n/a,2787,1966,5,11.6,n/a,n/a,11482,16640,8320,8320,14300,7540,6760,21.9,9.99,14.77,n/a,n/a,n/a,2652,1232,6,13391,68,64.4,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,,,,,,,,,,400000,54,West Virginia,WV,56107,39578,114265,28686,25.9,n/a,2787,1966,5,11.6,n/a,n/a,11482,16640,8320,8320,14300,7540,6760,21.9,9.99,14.77,n/a,n/a,n/a,2652,1232,6,13391,68,64.4
Wisconsin,194148,136894,399631,64017,16.3,n/a,4558,3214,2.4,8.3,n/a,n/a,28013,23520,12984,10536,19360,10215,9145,9.2,11.45,13.02,n/a,n/a,n/a,14429,493,1,49193,72,54,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,,,,,,,,,,400000,55,Wisconsin,WI,194148,136894,399631,64017,16.3,n/a,4558,3214,2.4,8.3,n/a,n/a,28013,23520,12984,10536,19360,10215,9145,9.2,11.45,13.02,n/a,n/a,n/a,14429,493,1,49193,72,54
